,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,elements,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,at_fracs,prop_name,prop_val,prop_id
1011700087393,Al,Ca,K,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.008359164083591641,0.010898910108989102,0.008665800086658001,0.0135986401359864,0.1115888411158884,0.5947138619471386,0.2521747825217478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.169126033782959,LogViscosity1073K
1011700087394,Al,Ba,Ca,K,Li,Na,O,Si,Sr,X,X,X,X,X,X,X,X,0.003760376037603762,0.030303030303030307,0.008550855085508553,0.00906757342400907,0.07860786078607862,0.05513884721805515,0.5780811414474782,0.2256892355902257,0.010801080108010805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.5327281951904297,LogViscosity1073K
1011700087395,Al,Ca,K,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0046,0.02605,0.0020666666666666663,0.05213333333333334,0.10993333333333333,0.5751499999999999,0.23006666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.495549201965332,LogViscosity1073K
1011700087396,Al,Ba,Ca,K,Li,Na,O,Si,Sr,X,X,X,X,X,X,X,X,0.005000000000000001,0.031299999999999994,0.017099999999999997,0.0226,0.08559999999999998,0.034399999999999986,0.5773666666666666,0.2235333333333333,0.0030999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.4970450401306152,LogViscosity1073K
1011700087397,Al,Ca,K,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.010758924107589241,0.0216978302169783,0.0021331200213312,0.0135986401359864,0.11785488117854878,0.5908475819084757,0.24310902243109014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.5757455825805664,LogViscosity1073K
1011700087398,Al,Ba,Ca,K,Li,Mg,Na,O,Si,Sr,X,X,X,X,X,X,X,0.007639236076392359,0.00634936506349365,0.025997400259973998,0.0343965603439656,0.0289304402893044,0.0240975902409759,0.059194080591940826,0.5790687597906876,0.2155784421557844,0.01874812518748125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.140476703643799,LogViscosity1073K
1011700087399,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.006879999999999999,0.02085,0.004133333333333333,0.03913333333333333,0.007249999999999999,0.09433333333333332,0.5873533333333332,0.2400666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.145016670227052,LogViscosity1073K
1011700087400,Al,Ba,Ca,K,Li,Mg,Na,O,Si,Sr,X,X,X,X,X,X,X,0.00372,0.0298,0.00845,0.008933333333333333,0.0774,0.0078,0.05426666666666666,0.5768466666666667,0.22213333333333327,0.01065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.506455898284912,LogViscosity1073K
1011700087401,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.004559999999999998,0.025849999999999998,0.0020666666666666663,0.051733333333333326,0.003599999999999999,0.10913333333333332,0.5746233333333333,0.2284333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.4752745628356934,LogViscosity1073K
1011700087402,Al,Ba,Ca,K,Li,Mg,Na,O,Si,Sr,X,X,X,X,X,X,X,0.00472047204720472,0.029402940294029407,0.016101610161016102,0.021268793546021268,0.08047471413808048,0.02985298529852985,0.03233656699003233,0.5727539420608728,0.2101876854352102,0.0029002900290029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.4522576332092285,LogViscosity1073K
1011700087403,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.010598940105989402,0.02139786021397861,0.0021331200213312003,0.0133986601339866,0.007449255074492551,0.11605506116055063,0.5894910508949105,0.2394760523947605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.552135467529297,LogViscosity1073K
1011700087404,Al,Ba,Ca,K,Li,Mg,Na,O,Si,Sr,X,X,X,X,X,X,X,0.007040000000000002,0.01565,0.01605,0.0212,0.06686666666666666,0.02975,0.032266666666666666,0.5780933333333333,0.21283333333333332,0.02025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.426975727081299,LogViscosity1073K
1011700087405,Al,Ca,K,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.010800000000000002,0.0218,0.0064666666666666674,0.0136,0.11166666666666664,0.5917333333333333,0.2439333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.5203328132629403,LogViscosity1073K
1012400087464,Al,B,Ca,K,Li,Mg,Na,O,Si,Zr,X,X,X,X,X,X,X,0.007318536292741451,0.021475704859028198,0.03884223155368927,0.026461374391788316,0.04165833499966673,0.015446910617876425,0.04019196160767845,0.5896154102512831,0.20719189495434245,0.011797640471905615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.993932247161865,LogViscosity1073K
1012400087479,Al,B,K,Li,Mg,Na,O,Si,Zn,X,X,X,X,X,X,X,X,0.014441444144414443,0.010561056105610565,0.02386905357202387,0.04107077374404107,0.007600760076007602,0.046204620462046216,0.6018768543521019,0.24682468246824685,0.007550755075507552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.7736945152282715,LogViscosity1073K
1012400087462,Al,B,Ca,K,Li,Mg,Na,O,Si,Zr,X,X,X,X,X,X,X,0.00732073207320732,0.028602860286028608,0.01665166516651665,0.0308030803080308,0.0694069406940694,0.01545154515451545,0.046871353802046864,0.5764376437643763,0.1933193319331933,0.015134846818015132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.5199103355407715,LogViscosity1073K
1015100041704,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0036403640364036415,0.05155515551555157,0.002133546688002134,0.01830183018301831,0.08140814081408143,0.6010034336767011,0.241957529086242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.699185848236084,LogViscosity1073K
1015100041705,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0034799999999999996,0.05255,0.002133333333333333,0.0011999999999999995,0.017699999999999997,0.07939999999999997,0.6013033333333333,0.2422333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.619647979736328,LogViscosity1073K
1015100041706,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.003960000000000001,0.05155000000000001,0.002133333333333334,0.0013333333333333335,0.01855000000000001,0.0794,0.6012066666666668,0.2418666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.715118408203125,LogViscosity1073K
1015100041707,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0034800000000000005,0.05260000000000002,0.002133333333333334,0.0024,0.017750000000000002,0.07953333333333336,0.6006033333333335,0.24150000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.580660343170166,LogViscosity1073K
1015100041708,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0035196480351964814,0.051994800519948016,0.0021331200213312003,0.0034663200346632004,0.018098190180981903,0.077325600773256,0.6012532080125321,0.24220911242209114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.55598258972168,LogViscosity1073K
1015100041709,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.00356,0.05205,0.0020666666666666663,0.003866666666666666,0.01875,0.0774,0.6008066666666666,0.2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.661830425262451,LogViscosity1073K
1015100041710,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.003560712142428486,0.052060412082416484,0.0022004400880176033,0.004667600186704007,0.017753550710142032,0.07674868306994731,0.6009935320397413,0.2420150696806028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.513000011444092,LogViscosity1073K
1015100041711,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0035596440355964406,0.05209479052094791,0.0021997800219978004,0.005732760057327601,0.01784821517848216,0.07479252074792522,0.6013965270139653,0.24237576242375766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.4828081130981445,LogViscosity1073K
1043600087658,Al,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.0018400000000000005,0.0459,0.0257,0.08906666666666667,0.59796,0.23953333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.5222954750061035,LogViscosity1073K
1044900087802,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0025602560256025603,0.04328432843284328,0.0217021702170217,0.002000200020002,0.01945194519451945,0.0432043204320432,0.6227056038937226,0.24509117578424505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,6.257894039154053,LogViscosity1073K
1084800048289,Al,As,Ca,K,Mg,Na,O,Pb,Sb,Si,Zn,X,X,X,X,X,X,0.008638617821148617,0.00034394496880499114,0.013597824348104305,0.07185516983949235,0.006298992161254199,0.014597664373700206,0.5915680157841412,0.05954047352423612,0.0004799232122860343,0.22163120567375885,0.011448168293073104,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.7630486488342285,LogViscosity1073K
1085700047003,Al,B,Ca,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0072792720727927205,0.024837516248375168,0.05504449555044496,0.008732460087324603,0.0995900409959004,0.5888044528880445,0.21571176215711765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.03872013092041,LogViscosity1073K
1085700047004,Al,B,Ca,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.010320000000000005,0.015080000000000001,0.05205,0.06513333333333332,0.07846666666666666,0.5732833333333334,0.2056666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.206507205963135,LogViscosity1073K
1085700047005,Al,B,Ca,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00376,0.034520000000000016,0.0418,0.0268,0.11700000000000002,0.5744533333333334,0.2016666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.9720792770385738,LogViscosity1073K
1085700047006,Al,Ca,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.006959304069593043,0.021097890210978902,0.039596040395960416,0.1017898210178982,0.5877812218778122,0.24277572242775725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.173152446746826,LogViscosity1073K
1085700047007,Al,B,Ca,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.011721172117211723,0.02664266426642664,0.04625462546254625,0.0204020402040204,0.13127979464613124,0.5690135680234689,0.19468613528019466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.458143711090088,LogViscosity1073K
1085700047008,Al,Ca,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.00924,0.01575,0.052533333333333335,0.114,0.5766100000000001,0.2318666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.503007411956787,LogViscosity1073K
1085700047009,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.007040704070407042,0.024082408240824086,0.05340534053405342,0.008467513418008471,0.014851485148514856,0.09660966096609663,0.5861886188618863,0.20935426876020935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.986034393310547,LogViscosity1073K
1085700047010,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00464046404640464,0.02115211521152116,0.0252025202520252,0.02205220522052206,0.0892755942260893,0.5942527586091942,0.2434243424342434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.0649518966674805,LogViscosity1073K
1085700047011,Al,B,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.010879999999999999,0.01592,0.0549,0.0218,0.00765,0.0828,0.58905,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.2683515548706055,LogViscosity1073K
1085700047012,Al,B,Ca,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.0036803680368036797,0.033523352335233535,0.04315431543154315,0.026002600260026005,0.014451445144514453,0.11354468780211352,0.5714904823815714,0.19415274860819406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.948074817657471,LogViscosity1073K
1085700047013,Al,B,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,0.01164,0.02644,0.04585,0.008533333333333334,0.020266666666666662,0.0075,0.11719999999999997,0.5695366666666666,0.1930333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.432203769683838,LogViscosity1073K
1085700047014,Al,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,0.00892,0.01525,0.012066666666666668,0.0508,0.0212,0.09186666666666668,0.5756633333333333,0.2242333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.443941593170166,LogViscosity1073K
1085700047015,Al,B,Ca,K,Li,Mg,Na,O,Si,X,X,X,X,X,X,X,X,0.0035996400359964,0.032996700329967,0.04249575042495751,0.016265040162650398,0.0255974402559744,0.028497150284971507,0.08705796087057963,0.5724427557244275,0.1910475619104756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.91010332107544,LogViscosity1073K
1085700047016,Al,Ca,K,Li,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00467953204679532,0.0105989401059894,0.0083991600839916,0.039796020397960194,0.108655801086558,0.5839282738392827,0.2439422724394227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,3.86079216003418,LogViscosity1073K
1102000044768,Al,B,Ba,Ca,Mg,O,P,Si,X,X,X,X,X,X,X,X,X,0.060886088608860876,0.00592059205920592,0.01185118511851185,0.0551055105510551,0.046004600460046,0.6189166535701188,0.006229194348006229,0.19508617528419506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,10.808463096618652,LogViscosity1073K
1102900044779,Al,B,Ba,O,Si,X,X,X,X,X,X,X,X,X,X,X,X,0.011761176117611764,0.04052405240524053,0.0008000800080008001,0.6576857685768577,0.28922892289228924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,11.188761711120604,LogViscosity1073K
1102900044780,Al,B,Ba,Ca,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.01288,0.042120000000000005,0.0039,0.00565,0.6543166666666667,0.2811333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,10.879584312438963,LogViscosity1073K
1102900044781,Al,B,Ba,Ca,K,O,Si,X,X,X,X,X,X,X,X,X,X,0.01351864813518648,0.04219578042195782,0.004599540045995401,0.005699430056994301,0.0103989601039896,0.6487484584874845,0.2748391827483918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,10.287490844726562,LogViscosity1073K
1102900044782,Al,B,Ba,Ca,K,O,Si,X,X,X,X,X,X,X,X,X,X,0.013800000000000002,0.040360000000000014,0.00395,0.005699999999999998,0.013533333333333331,0.6476566666666664,0.2749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,9.50474452972412,LogViscosity1073K
1102900044783,Al,B,Ca,K,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0034799999999999996,0.07868000000000001,0.00115,0.014266666666666662,0.023733333333333318,0.63359,0.2451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,6.427420616149902,LogViscosity1073K
1120500045358,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.006000000000000003,0.043,0.06666666666666668,0.027999999999999997,0.013333333333333336,0.6020000000000001,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,7.111052513122559,LogViscosity1073K
1120500045359,Al,Ca,K,Mg,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.006000000000000003,0.043,0.08000000000000003,0.027999999999999997,0.6020000000000001,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,7.890688896179199,LogViscosity1073K
1120500045360,Al,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.036000000000000004,0.084,0.031,0.02333333333333333,0.6106666666666667,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,8.95252799987793,LogViscosity1073K
1120500045361,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.036000000000000004,0.084,0.0033333333333333327,0.031,0.02,0.6106666666666667,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,9.06759548187256,LogViscosity1073K
1120500045362,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.036000000000000004,0.084,0.006666666666666665,0.031,0.016666666666666666,0.6106666666666667,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,9.165600776672363,LogViscosity1073K
1120500045363,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.036000000000000004,0.084,0.011666666666666669,0.031,0.011666666666666669,0.6106666666666667,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,9.313468933105467,LogViscosity1073K
1120500045364,Al,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.036000000000000004,0.084,0.016666666666666666,0.031,0.006666666666666665,0.6106666666666667,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,9.589131355285645,LogViscosity1073K
1120500045365,Al,Ca,K,Mg,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.036000000000000004,0.084,0.02333333333333333,0.031,0.6106666666666667,0.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,10.059778213500977,LogViscosity1073K
1125500120001,Al,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.022482248224822483,0.06245624562456245,0.08530853085308529,0.08247491415808246,0.5724272427242724,0.17485081841517486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.476249694824219,LogViscosity1073K
1125500120002,Al,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.027882788278827886,0.1282128212821282,0.017601760176017608,0.031403140314031415,0.5977131046437978,0.1971863853051972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,7.252584457397461,LogViscosity1073K
1125500120003,Al,Ca,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.025240000000000002,0.116,0.0957,0.05686666666666665,0.5634600000000001,0.14273333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.872335433959961,LogViscosity1073K
1131700098578,Ba,Ge,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.03,0.3133333333333333,0.6566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,10.901884078979492,LogViscosity1073K
1131700098580,Ba,Ge,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.04,0.30666666666666664,0.6533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,11.05870532989502,LogViscosity1073K
1142700075803,B,Na,O,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0.26664,0.22226666666666667,0.5110933333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,-0.10721957683563232,LogViscosity1073K
1142700075804,Ba,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.010051005100510048,0.030303030303030293,0.017468413508017464,0.026852685268526848,0.08307497416408306,0.5939927326065938,0.2382571590492382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.026247024536133,LogViscosity1073K
1142700075805,Al,B,Ba,Ca,K,O,X,X,X,X,X,X,X,X,X,X,X,0.0612,0.25548000000000004,0.0127,0.04175,0.06626666666666667,0.5626033333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.264267921447754,LogViscosity1073K
1142700075806,Al,B,Ba,Ca,K,Na,O,X,X,X,X,X,X,X,X,X,X,0.060159999999999984,0.25116,0.0125,0.04105,0.0434,0.033,0.5587300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,2.0274419784545903,LogViscosity1073K
1142700075807,Al,B,Ba,Ca,K,Na,O,X,X,X,X,X,X,X,X,X,X,0.059165916591659165,0.246984698469847,0.012301230123012302,0.040354035403540364,0.02133546688002133,0.06487315398206488,0.554985498549855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.6972227096557615,LogViscosity1073K
1142700075808,Al,B,Ba,Ca,Na,O,X,X,X,X,X,X,X,X,X,X,X,0.058200000000000016,0.24291999999999997,0.0121,0.0397,0.09573333333333334,0.5513466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,1.9450061321258545,LogViscosity1073K
1143700075898,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,X,0.029397060293970607,0.016998300169983,0.02604739526047396,0.0902576409025764,0.5945572109455721,0.24274239242742396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.590496063232422,LogViscosity1073K
1143700075899,Ca,K,Mg,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,0.029952995299529963,0.017268393506017263,0.02650265026502651,0.09194252758609192,0.5921092109210921,0.0034003400340034003,0.2388238823882388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.333070278167725,LogViscosity1073K
1143700075900,Ca,K,Mg,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,0.0305030503050305,0.017601760176017604,0.027002700270027002,0.09367603427009367,0.5895422875620895,0.00695069506950695,0.2347234723472347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.24752950668335,LogViscosity1073K
1143700075901,Ca,K,Mg,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,0.031100000000000006,0.017933333333333336,0.02755,0.09546666666666667,0.5868666666666666,0.01065,0.2304333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.133095741271973,LogViscosity1073K
1143700075902,Ca,K,Mg,Na,O,Pb,Si,X,X,X,X,X,X,X,X,X,X,0.0316968303169683,0.018331500183315,0.02804719528047195,0.0973902609739026,0.5840582608405824,0.0144985501449855,0.225977402259774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.960958003997803,LogViscosity1073K
1143700075903,Ca,K,Mg,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,0.029600000000000005,0.017066666666666667,0.026200000000000005,0.0908666666666667,0.5910166666666667,0.236,0.00925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.39556884765625,LogViscosity1073K
1143700075904,Ca,K,Mg,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,0.029800000000000007,0.0172,0.02635,0.09146666666666667,0.5874,0.2291333333333333,0.01865000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.208653926849365,LogViscosity1073K
1143700075905,Ca,K,Mg,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,0.03,0.017333333333333333,0.02655,0.09206666666666666,0.5837333333333333,0.22216666666666668,0.02815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.128297328948975,LogViscosity1073K
1143700075906,Ca,K,Mg,Na,O,Si,Zn,X,X,X,X,X,X,X,X,X,X,0.030199999999999994,0.0174,0.02675,0.09266666666666663,0.5800499999999998,0.2151333333333333,0.037799999999999986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.940728187561035,LogViscosity1073K
1143700075907,Ba,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.00495,0.02985,0.0172,0.02645,0.09166666666666667,0.5918166666666667,0.2380666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.306527614593506,LogViscosity1073K
1143700075908,Ba,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.0101,0.030300000000000007,0.01753333333333334,0.02685000000000001,0.0930666666666667,0.58895,0.2332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.159627437591553,LogViscosity1073K
1143700075909,Ba,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.01535,0.030800000000000008,0.0178,0.02725000000000001,0.09460000000000003,0.586,0.2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,5.061105728149414,LogViscosity1073K
1143700075910,Ba,Ca,K,Mg,Na,O,Si,X,X,X,X,X,X,X,X,X,X,0.020802080208020803,0.0313031303130313,0.018068473514018062,0.027702770277027708,0.09607627429409607,0.5829916324965829,0.22305563889722305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LogViscosity1073K,4.684881210327148,LogViscosity1073K
